cell_id,lon,lat,poblacion_dane,vulnerabilidad,indice,nivel
5200102,-76.52219,3.440418,210,0.6,29.71,bajo
5200103,-76.52219,3.441763,198,0.6,30.64,bajo
5200104,-76.52219,3.443108,211,0.6,32.42,bajo
5200105,-76.52219,3.444453,127,1.0,45.54,bajo
5200106,-76.52219,3.445798,152,0.8,39.53,bajo
5200107,-76.52219,3.447143,95,0.8,38.17,bajo
5200108,-76.52219,3.448488,192,0.83,48.73,medio
5200109,-76.52219,3.449833,191,0.8,43.68,bajo
5200110,-76.52219,3.451178,259,0.8,46.21,bajo
5200111,-76.52219,3.452523,107,0.69,38.02,bajo
5200112,-76.52219,3.453868,17,0.6,27.38,bajo
5200113,-76.52219,3.455213,17,0.6,27.04,bajo
5200115,-76.52219,3.457903,59,0.8,35.98,bajo
5200116,-76.52219,3.459248,50,0.67,33.62,bajo
5200117,-76.52219,3.460593,118,0.64,36.43,bajo
5200118,-76.52219,3.461938,28,0.8,33.97,bajo
5200123,-76.52219,3.468663,15,0.8,37.2,bajo
5200125,-76.52219,3.471353,242,0.34,36.87,bajo
5200126,-76.52219,3.472698,64,0.2,29.28,bajo
5200127,-76.52219,3.474043,121,0.2,33.55,bajo
5200128,-76.52219,3.475388,178,0.26,38.39,bajo
5200129,-76.52219,3.476733,86,0.2,34.79,bajo
5200130,-76.52219,3.478078,251,0.4,45.85,bajo
5200131,-76.52219,3.479423,155,0.4,42.01,bajo
5200132,-76.52219,3.480768,59,0.2,34.7,bajo
5200133,-76.52219,3.482113,115,0.2,37.76,bajo
5200134,-76.52219,3.483458,158,0.2,40.2,bajo
5200135,-76.52219,3.484803,45,0.2,35.72,bajo
5200136,-76.52219,3.486148,172,0.2,42.36,bajo
5200137,-76.52219,3.487493,94,0.2,39.45,bajo
5200138,-76.52219,3.488838,357,0.2,51.13,medio
5200140,-76.52219,3.491528,914,0.2,65.31,medio
5300015,-76.520842,3.323392,7,1.0,67.24,medio
5300024,-76.520842,3.335499,9,0.2,43.92,bajo
5300036,-76.520842,3.351641,11,0.4,46.64,bajo
5300038,-76.520842,3.354331,110,0.2,48.02,bajo
5300039,-76.520842,3.355676,389,0.4,62.44,medio
5300046,-76.520842,3.365092,1007,0.2,69.49,alto
5300048,-76.520842,3.367783,410,0.4,60.45,medio
5300049,-76.520842,3.369128,627,0.2,62.91,medio
5300050,-76.520842,3.370473,403,0.2,56.08,medio
5300051,-76.520842,3.371818,451,0.2,57.19,medio
5300053,-76.520842,3.374508,768,0.2,63.54,medio
5300054,-76.520842,3.375853,457,0.35,56.46,medio
5300055,-76.520842,3.377199,195,0.2,44.99,bajo
5300056,-76.520842,3.378544,307,0.2,48.4,medio
5300057,-76.520842,3.379889,473,0.2,53.11,medio
5300058,-76.520842,3.381234,207,0.4,45.36,bajo
5300059,-76.520842,3.382579,491,0.6,58.48,medio
5300060,-76.520842,3.383924,323,0.6,51.22,medio
5300061,-76.520842,3.385269,610,0.6,58.43,medio
5300062,-76.520842,3.386614,521,0.6,54.49,medio
5300063,-76.520842,3.38796,417,0.42,46.21,bajo
5300064,-76.520842,3.389305,298,0.2,35.54,bajo
5300068,-76.520842,3.394685,160,0.4,27.0,bajo
5300069,-76.520842,3.39603,425,0.4,36.43,bajo
5300070,-76.520842,3.397375,384,0.4,34.63,bajo
5300071,-76.520842,3.39872,817,0.4,45.28,bajo
5300072,-76.520842,3.400066,2208,0.6,52.9,medio
5300073,-76.520842,3.401411,181,0.8,38.95,bajo
5300074,-76.520842,3.402756,72,0.8,32.43,bajo
5300077,-76.520842,3.406791,144,0.8,31.8,bajo
5300078,-76.520842,3.408136,576,0.6,39.44,bajo
5300079,-76.520842,3.409481,503,0.6,37.06,bajo
5300080,-76.520842,3.410826,646,0.6,40.74,bajo
5300081,-76.520842,3.412171,388,0.6,33.71,bajo
5300082,-76.520842,3.413516,729,0.6,43.39,bajo
5300083,-76.520842,3.414862,986,0.8,54.03,medio
5300084,-76.520842,3.416207,463,0.6,38.67,bajo
5300085,-76.520842,3.417552,362,0.6,35.97,bajo
5300086,-76.520842,3.418897,105,0.6,25.6,bajo
5300087,-76.520842,3.420242,357,0.6,36.46,bajo
5300088,-76.520842,3.421587,439,0.6,38.69,bajo
5300089,-76.520842,3.422932,237,0.6,29.98,bajo
5300090,-76.520842,3.424277,149,0.63,30.04,bajo
5300091,-76.520842,3.425622,54,0.8,26.26,bajo
5300093,-76.520842,3.428312,20,0.8,22.23,bajo
5300094,-76.520842,3.429657,11,0.6,13.71,bajo
5300095,-76.520842,3.431002,66,0.6,16.09,bajo
5300096,-76.520842,3.432347,513,0.6,33.55,bajo
5300097,-76.520842,3.433692,351,0.6,28.57,bajo
5300098,-76.520842,3.435037,99,0.6,18.79,bajo
5300099,-76.520842,3.436383,268,0.6,27.11,bajo
5300100,-76.520842,3.437728,454,0.6,35.08,bajo
5300101,-76.520842,3.439073,59,0.6,20.69,bajo
5300102,-76.520842,3.440418,374,0.6,35.42,bajo
5300103,-76.520842,3.441763,281,0.6,33.45,bajo
5300104,-76.520842,3.443108,108,0.6,27.44,bajo
5300105,-76.520842,3.444453,91,0.8,35.19,bajo
5300106,-76.520842,3.445798,190,0.8,41.04,bajo
5300107,-76.520842,3.447143,317,0.8,47.21,bajo
5300108,-76.520842,3.448488,155,0.8,41.7,bajo
5300109,-76.520842,3.449833,76,0.8,37.82,bajo
5300110,-76.520842,3.451178,122,0.8,39.81,bajo
5300111,-76.520842,3.452523,142,0.73,39.18,bajo
5300114,-76.520842,3.456558,23,0.6,26.39,bajo
5300115,-76.520842,3.457903,19,0.6,25.72,bajo
5300117,-76.520842,3.460593,23,0.8,32.45,bajo
5300120,-76.520842,3.464628,388,0.6,41.34,bajo
5300122,-76.520842,3.467318,24,0.8,35.23,bajo
5300123,-76.520842,3.468663,1537,0.4,53.9,medio
5300124,-76.520842,3.470008,447,0.4,43.89,bajo
5300125,-76.520842,3.471353,8,0.6,31.91,bajo
5300126,-76.520842,3.472698,126,0.2,31.56,bajo
5300127,-76.520842,3.474043,162,0.26,35.52,bajo
5300128,-76.520842,3.475388,112,0.2,34.31,bajo
5300129,-76.520842,3.476733,241,0.32,41.71,bajo
5300130,-76.520842,3.478078,238,0.4,44.38,bajo
5300131,-76.520842,3.479423,154,0.4,41.03,bajo
5300132,-76.520842,3.480768,138,0.4,40.72,bajo
5300133,-76.520842,3.482113,146,0.4,41.51,bajo
5300134,-76.520842,3.483458,207,0.34,42.49,bajo
5300135,-76.520842,3.484803,128,0.2,38.75,bajo
5300136,-76.520842,3.486148,84,0.2,37.54,bajo
5300137,-76.520842,3.487493,126,0.31,40.89,bajo
